50.55         -6.64567846175634E-02      0.908472953846652
100.7         -0.066531146124838         0.90948948539501
150.2         -6.67419168260976E-02      0.91237074849944
200.275       -6.69180524681307E-02      0.91477854580586
249.55        -6.67047939786677E-02      0.911863274310704
299.2         -0.066595042197715         0.910362953083822
349.9         -6.64058930719622E-02      0.907777259749741
399.725       -6.64911285367422E-02      0.908942439722061
449.7         -6.64626400108882E-02      0.908552997840659
499.5         -6.65067034772229E-02      0.909155351199285
549.375       -6.62713369828768E-02      0.905937860380468
599.175       -6.60337420564819E-02      0.902689906603542
649.3         -6.57841735393521E-02      0.899278272272318
699.05        -0.065914402937016         0.901058525202914
749.2         -6.57996510659381E-02      0.899489852088837
800.6         -6.54879022064712E-02      0.8952282043301
850.1         -6.54334548932888E-02      0.894483902424427
899.8         -6.52581550549431E-02      0.892087530663932
949.8         -6.50543557856445E-02      0.889301567947907
999.425       -6.47380225868154E-02      0.884977251669384
999.575       -6.51390758380195E-02      0.890459702165114
949.775       -6.52977127982428E-02      0.892628290198265
899.775       -6.50867754028128E-02      0.889744748362682
849.9         -6.55218522315854E-02      0.895692305622032
800.3         -6.54503012010048E-02      0.894714193658351
749.3         -6.57737306999713E-02      0.89913551728961
698.75        -6.58483412554688E-02      0.900155453359811
648.8         -0.065990328132416         0.902096432572843
598.6         -6.62882696595067E-02      0.906169332288761
550.025       -6.62468933512781E-02      0.905603712733556
500.05        -6.62998930457261E-02      0.906328225501444
449.975       -6.63025475077692E-02      0.906364512345399
398.9         -0.066431994769502         0.90813407337533
348.85        -6.64571039060461E-02      0.908477318562049
298.8         -6.66214728787163E-02      0.910724263956439
248.75        -6.67183891641016E-02      0.912049122277023
200           -6.69226882465393E-02      0.914841917504153
150.25        -6.67229681146681E-02      0.912111717131266
98.975        -6.69391092333913E-02      0.915066394546133
49.25         -0.066957041150128         0.915311526197621
-0.375        -6.69493305052242E-02      0.915206120671427
-50.3         -6.68741116461007E-02      0.914177869010952
-101.15       -6.63590580481591E-02      0.907137018837353
-150.675      -6.60622497916193E-02      0.903079611078363
-200.2        -6.64061509076175E-02      0.907780784396933
-249.9        -6.58527038329962E-02      0.900215090366257
-298.95       -6.60592612799338E-02      0.903038757732025
-348.875      -6.58881216472517E-02      0.900699256528082
-399.625      -6.56551156563455E-02      0.897514034100596
-449.625      -6.56002801924224E-02      0.896764426123435
-499.625      -6.57666284343333E-02      0.899038428387699
-548.9        -6.53635353553043E-02      0.893528093178314
-599.25       -6.54644284041635E-02      0.894907314376679
-649.35       -6.51249900324924E-02      0.890267147357834
-699.225      -6.51444800895685E-02      0.890533578991931
-749.25       -6.49451005675853E-02      0.887808034800846
-800.6        -6.45377630418629E-02      0.882239677448995
-849.925      -6.49680935144643E-02      0.888122351397548
-899.8        -6.46063695913928E-02      0.883177537970886
-949.825      -6.43574039467286E-02      0.879774144985264
-999.625      -0.064301568058938         0.879010861082745

